,region,poly
0,Автономна Республіка Крим,"[[191.56897499999985, -130.60657499999985], [194.91312500000006, -135.24702499999995], [209.30062499999985, -150.188425], [216.727075, -153.85967499999998], [218.58252500000006, -153.97567499999985], [227.440275, -152.23007499999994], [228.49007499999985, -151.72192499999966], [229.85727499999982, -150.6965749999999], [230.06172499999985, -150.21282499999984], [230.11817499999978, -149.76422499999984], [230.3379249999999, -149.42852499999972], [231.06272499999994, -149.30037499999997], [231.32667500000002, -149.13557499999968], [232.11252499999978, -148.37722499999978], [232.27882499999987, -148.1346249999998], [232.43752499999994, -147.2221249999997], [232.88917500000002, -146.29132499999997], [233.5483749999998, -145.5467249999998], [234.35402500000004, -145.20492499999983], [235.57472500000003, -145.27817499999998], [235.692225, -145.77252499999992], [235.30157500000007, -146.54157499999982], [235.037625, -147.43727499999972], [235.3916250000001, -148.04917499999988], [236.2461249999999, -148.54352499999982], [240.02267499999982, -150.14267499999966], [241.9910250000001, -150.61262499999975], [243.80682500000006, -150.34407499999992], [245.27932499999991, -148.98907499999973], [245.95527500000003, -147.47542499999966], [246.13382500000006, -147.24957499999965], [247.50862500000005, -146.65142499999996], [248.58742499999983, -145.89462499999968], [249.56397499999986, -145.64742499999994], [255.3134749999998, -145.67487499999993], [256.08252500000003, -145.38802499999974], [256.89277500000003, -144.91802499999977], [257.6892749999999, -145.08282499999973], [258.06007499999987, -145.70387499999987], [257.63282499999997, -146.59957499999976], [258.27522499999986, -146.5751749999999], [258.7436749999998, -146.33102499999993], [259.1785250000001, -146.03802499999966], [259.715675, -145.8869749999998], [260.67237500000005, -146.02582499999988], [262.2592749999999, -146.76742499999983], [263.280125, -146.938325], [266.21897499999994, -146.46072499999968], [267.2199249999999, -146.59957499999976], [268.48487500000005, -147.76227499999982], [269.33937499999985, -148.30397499999998], [270.12062499999985, -148.1346249999998], [271.0239250000001, -147.4906749999999], [271.85402500000004, -147.38082499999976], [272.6306749999999, -147.68902499999967], [273.3676750000001, -148.30547499999972], [274.246625, -150.01297499999993], [274.60822500000006, -151.186375], [274.234375, -151.72192499999966], [272.60627500000004, -152.0347249999997], [272.000525, -152.05917499999975], [271.434425, -151.94622499999966], [269.94972500000006, -151.38012499999968], [268.7824249999999, -151.2534749999997], [267.8134749999998, -151.40607499999987], [267.1543249999999, -151.9340249999999], [266.9101749999999, -152.9304249999999], [267.08872499999995, -153.28442499999966], [267.41067499999997, -153.48737499999993], [267.5525749999998, -153.7132249999999], [267.2199249999999, -154.1404749999998], [266.79572500000006, -154.309825], [265.6574249999999, -154.36322499999983], [265.2088249999998, -154.4822749999998], [264.55422499999986, -155.14752499999992], [263.9926750000001, -156.1729249999999], [263.5898749999999, -157.2532749999997], [263.162625, -160.19362499999977], [263.13362500000005, -161.2754749999997], [263.4311749999998, -162.33137499999975], [264.8029250000001, -163.42392499999966], [265.45752500000003, -164.16852499999982], [265.35987500000005, -164.92537499999997], [264.69612500000005, -165.37702499999972], [261.08282500000007, -166.31087499999992], [256.6150749999998, -166.4573749999999], [256.0779749999998, -166.56567499999966], [255.58207499999986, -166.802225], [255.38672499999996, -167.09057499999994], [255.1013749999999, -167.94507499999975], [254.90607499999987, -168.2014249999998], [253.921875, -168.373875], [249.49072500000005, -167.6780749999999], [246.64652499999988, -166.43142499999968], [246.64652499999988, -166.802225], [245.08402499999988, -166.31087499999992], [243.9609749999999, -167.10432499999968], [243.11407500000007, -168.26247499999988], [242.36182500000007, -168.84992499999996], [238.53342499999997, -168.6790249999998], [235.09102499999983, -169.12917499999978], [234.08087500000008, -168.7888749999999], [233.64142500000008, -167.67197499999966], [233.3408249999998, -167.16842499999984], [231.85157499999997, -165.87447499999968], [231.248875, -165.46857499999987], [228.01092499999987, -164.01592499999998], [224.39307500000007, -163.01497499999977], [222.22022499999986, -162.75707499999967], [220.0595749999998, -162.76472499999988], [218.00117499999985, -163.0744749999998], [216.170125, -163.69857499999972], [213.52882499999987, -165.20612499999993], [213.09397499999994, -165.6257749999998], [212.96732499999996, -166.2010249999998], [212.7109749999999, -166.60687499999972], [212.55682500000006, -166.99752499999965], [212.723175, -167.51782499999985], [213.01612500000005, -167.74517499999996], [214.46112500000004, -168.2014249999998], [214.46112500000004, -168.50812499999995], [213.79737500000005, -168.72787499999973], [212.1616249999999, -168.65307499999994], [211.392575, -168.84992499999996], [210.79902500000003, -169.42212499999982], [210.721225, -170.07062499999995], [211.05082499999986, -171.5827749999999], [208.65822499999993, -170.24762499999966], [208.45527500000003, -170.4475249999998], [207.93802499999998, -170.70387499999987], [207.60077499999989, -170.93122499999998], [206.3510749999999, -170.40022499999986], [205.49202499999984, -170.81527499999999], [204.3491249999999, -172.46627499999965], [203.445825, -173.03082499999965], [201.28517499999992, -173.39092499999998], [200.40627499999994, -173.69457499999967], [199.17792500000004, -175.31967499999973], [198.111325, -177.50317499999966], [196.7319749999998, -179.06112499999978], [194.57132500000006, -178.81087499999992], [194.04182500000005, -178.27987499999978], [193.58252500000006, -177.59017499999993], [192.97677499999998, -176.99047499999983], [191.9910250000001, -176.73567499999976], [190.31562499999984, -176.67312499999994], [189.79377500000004, -176.73567499999976], [189.2002250000001, -176.94317499999988], [188.8217749999999, -177.20562499999986], [188.4922249999999, -177.4833749999999], [188.0847750000001, -177.72442499999988], [187.18607499999996, -177.84497499999964], [185.55032499999982, -177.5642249999997], [184.822475, -177.91367499999993], [184.01682499999978, -178.15777499999967], [180.5408749999998, -177.72442499999988], [178.73877500000006, -178.20052499999974], [175.223175, -179.88507499999997], [173.34327499999986, -180.48932499999992], [169.35157499999997, -181.10427499999986], [167.69142499999992, -181.6184749999998], [166.45392500000008, -182.56912499999984], [166.40967499999988, -182.43027499999977], [166.40967499999988, -182.3051249999999], [166.35627500000004, -182.23492499999986], [166.14112500000005, -182.25937499999992], [164.159025, -184.26742499999983], [163.8904749999998, -184.6153249999997], [163.40677499999998, -185.06087499999992], [161.7023749999998, -187.18337499999967], [159.74922499999985, -190.82562499999972], [159.256375, -191.47567499999985], [158.8291250000001, -191.5733249999999], [157.7060750000001, -191.469575], [156.99807499999991, -191.48022499999973], [156.4609749999999, -191.43142499999968], [156.24122499999976, -191.47567499999985], [155.9970749999998, -191.65267499999993], [155.98032499999982, -191.802225], [155.9970749999998, -191.95782499999973], [155.86737500000004, -192.15622499999972], [154.83742499999983, -193.37692499999974], [154.1828249999998, -193.7553249999997], [151.81467499999997, -194.10932499999979], [151.1951249999999, -194.6678249999998], [150.73127500000004, -195.42767499999982], [150.06447499999993, -196.25472499999967], [149.5151749999998, -196.65142499999996], [147.81837499999995, -197.49372499999998], [147.12717499999997, -197.64937499999996], [145.97967499999987, -197.7683749999997], [140.58417500000004, -199.59942499999988], [139.57862500000005, -199.6971249999998], [138.43572500000008, -199.56127499999994], [135.2939750000001, -198.67477499999993], [134.6714249999998, -198.6900249999998], [133.62162499999997, -198.95092499999976], [133.07227499999996, -199.01657499999993], [129.75197499999993, -198.95552499999985], [128.73877500000006, -198.76782499999985], [124.95917500000004, -197.49372499999998], [124.27557500000006, -197.03442499999966], [123.99787499999988, -196.0990749999997], [123.69727499999996, -195.63827499999996], [122.1912249999999, -194.24667499999975], [121.60987500000005, -193.8972249999999], [120.71112500000005, -193.93537499999985], [119.64457499999988, -194.17037499999986], [118.57032499999995, -194.2222249999997], [117.66702500000008, -193.70957499999975], [117.04902500000003, -193.23347499999988], [111.67337499999981, -190.5235249999997], [111.30712500000008, -189.92537499999997], [111.25832500000001, -189.35162499999976], [111.2461249999999, -189.32722499999988], [111.44142499999994, -189.47982499999972], [112.96272499999986, -189.23872499999987], [113.3823249999999, -189.08307499999992], [114.48557499999978, -188.48492499999986], [114.94027500000001, -188.4040749999997], [116.01447500000006, -188.460525], [116.56072500000008, -188.4178249999998], [116.96662499999988, -188.23317499999987], [117.69142499999994, -188.05462499999982], [120.24727499999983, -188.01802499999985], [121.26807500000005, -187.7220249999997], [120.57992499999983, -187.53277499999967], [118.94872499999991, -187.3069749999999], [118.50472500000002, -187.03687499999972], [118.43147499999986, -186.2937749999997], [118.87092499999987, -185.677325], [119.47367500000006, -185.14022499999996], [119.90087500000008, -184.6153249999997], [120.1084250000001, -183.8157749999997], [120.02752500000007, -183.27252499999992], [119.530125, -182.25937499999992], [119.21272499999986, -180.88452499999974], [118.94872499999991, -180.12922499999996], [118.50472500000002, -179.4944749999999], [118.89992499999984, -179.26557499999979], [119.0753749999999, -179.09012499999974], [119.21732499999997, -178.81087499999992], [119.55912499999997, -177.80072499999983], [119.99397499999986, -176.90502499999994], [120.66992499999998, -176.2626749999999], [122.60627500000005, -175.78352499999994], [123.15252500000007, -175.16402499999975], [123.49432500000006, -174.29427499999974], [123.68507499999986, -173.3177249999997], [123.6728750000001, -172.17632499999985], [123.11897499999986, -170.2201749999997], [122.9724749999999, -169.377875], [122.83057500000005, -169.08032499999985], [121.95167500000004, -167.82757499999974], [121.78077499999986, -167.375925], [121.60987500000005, -166.08962499999967], [120.81642499999994, -164.05257499999982], [119.56367499999985, -162.88067499999988], [116.1457249999998, -161.3090249999999], [113.36252499999979, -159.5237749999999], [112.51562499999999, -159.26132499999994], [110.44807500000005, -159.46272499999986], [108.57277500000002, -159.97542499999966], [106.81952499999987, -160.7231249999998], [105.67207500000002, -160.94587499999983], [105.15937499999986, -160.46982499999984], [104.69552499999999, -159.76792499999988], [103.61672499999983, -159.37727499999994], [101.37062499999985, -158.91952499999996], [100.60922499999982, -158.41137499999968], [98.85597500000003, -156.8565249999999], [97.61542500000004, -156.34382499999973], [97.1912249999999, -155.91657499999982], [96.6220749999998, -155.1658749999998], [96.15822499999993, -154.9217249999998], [95.27932499999991, -154.66842499999984], [94.85207500000001, -154.4822749999998], [91.51957499999988, -152.4665749999997], [89.7205249999999, -151.624275], [87.65447500000008, -151.03832499999967], [80.19907499999981, -150.58212499999968], [79.11722499999989, -150.6965749999999], [78.32832500000002, -151.09177499999973], [76.561375, -152.44977499999982], [75.84572499999993, -152.74277499999977], [72.26447500000006, -152.74277499999977], [71.199425, -152.4909749999999], [69.46142500000008, -151.84857499999998], [68.33382499999985, -151.72192499999966], [66.9834250000001, -149.0043749999998], [66.77132499999985, -148.30547499999972], [67.44727499999996, -146.97342499999985], [68.94872499999991, -145.84272499999997], [74.8691749999999, -142.6658749999998], [75.84572499999993, -142.4705249999999], [77.000825, -142.40032499999984], [77.93312499999985, -142.19587499999983], [78.71437499999985, -141.8830749999998], [79.4269749999998, -141.48022499999973], [79.88167500000003, -141.1064249999999], [80.17922499999983, -140.76767499999966], [80.58207499999988, -140.51742499999983], [81.33887499999979, -140.42282499999993], [81.84397499999996, -140.480775], [82.811375, -140.7371249999997], [83.3896750000001, -140.79662499999978], [84.08547499999983, -140.6303249999997], [84.17852500000009, -140.239725], [84.01222500000003, -139.77887499999966], [83.93442499999999, -139.4004749999997], [84.041225, -138.9732249999998], [84.22737500000004, -138.69857499999972], [84.57832500000002, -138.344575], [86.09962499999995, -137.24592499999986], [89.52982499999997, -135.62542499999992], [100.86252499999979, -131.93587499999992], [101.49727499999983, -131.59407499999992], [101.74142499999981, -130.989825], [101.51252500000005, -130.80367499999994], [101.02882499999986, -130.62057499999966], [100.6504249999999, -130.324525], [100.72367500000006, -129.8103249999997], [101.15087500000008, -129.52957499999974], [101.61932500000006, -129.7370749999999], [102.43262499999979, -130.49392499999968], [104.19807500000005, -131.20342499999998], [105.96047499999983, -131.06002499999965], [109.598175, -129.46852499999972], [111.40482499999997, -128.9237749999998], [111.67337499999981, -128.5972249999997], [113.19162499999997, -127.41927499999974], [113.9392749999999, -127.20257499999974], [116.03887499999992, -126.24587499999969], [116.80032499999982, -126.02612499999992], [117.16652500000002, -126.13142499999981], [118.074425, -126.6013749999999], [118.68477499999983, -126.70517499999967], [119.197475, -126.65632499999973], [120.40137499999979, -126.39692499999988], [121.60987500000005, -125.34252499999994], [122.62307499999991, -124.88022499999971], [123.20137500000001, -124.71237499999965], [123.68507499999986, -124.65897499999983], [124.20997499999977, -124.74897499999997], [124.77152499999988, -124.94732499999976], [125.21857499999989, -125.21587499999995], [125.39407499999982, -125.52717499999986], [125.63822499999979, -125.78352499999994], [126.19972500000003, -125.82317499999967], [127.27392500000008, -125.7133249999999], [127.34717499999988, -125.1228249999997], [127.24497499999998, -123.93872499999965], [127.36702499999986, -123.02472499999979], [128.123875, -123.26277499999989], [128.95392500000008, -122.94537499999976], [130.66292500000003, -122.63717499999984], [131.54182500000005, -122.26792499999988], [130.62322500000008, -121.70637499999977], [129.6711249999998, -121.3584749999999], [126.81467499999997, -120.82747499999975], [125.55277499999988, -120.90377499999967], [124.98362499999978, -121.07162499999973], [124.64182499999978, -121.38287499999976], [124.2908749999998, -121.52937499999972], [123.68507499999986, -121.21197499999994], [124.61282499999982, -120.33767499999968], [125.03242499999985, -119.76392499999982], [124.8691749999999, -119.50302499999985], [124.2908749999998, -119.33667499999991], [124.24662499999997, -118.92317499999976], [124.5151749999998, -118.42877499999993], [124.8691749999999, -118.00152499999967], [124.80352500000009, -117.6414249999997], [124.16877500000005, -115.92022499999999], [124.0879249999999, -115.35872499999975], [124.63262499999992, -114.83382499999983], [125.11332499999988, -114.24787499999987], [124.8691749999999, -113.51547499999981], [123.71122499999991, -111.93367499999987], [124.53517500000011, -111.69577499999974], [123.39362499999993, -107.44097499999974], [125.04157499999984, -107.23907499999967], [125.899875, -107.61907499999985], [127.05002499999978, -108.4743249999999], [127.71952499999983, -108.60502499999996], [129.65927499999987, -109.48432499999967], [130.50042499999995, -109.19912499999995], [132.646175, -108.53372499999985], [134.63747499999988, -108.70007499999979], [135.186775, -108.80702499999977], [136.25107499999984, -109.2585249999999], [138.32817499999982, -110.72062499999973], [142.1047250000001, -112.04072499999995], [142.75702499999989, -112.49277499999977], [145.38347499999986, -113.3138749999997], [146.3275750000001, -112.88542499999998], [146.7052249999998, -112.88542499999998], [147.16872499999988, -113.00442499999974], [148.93682499999983, -113.46857499999992], [149.9153249999999, -114.37327499999981], [150.43032499999995, -114.69472499999966], [151.49462499999976, -115.13532499999997], [151.83792499999987, -115.397325], [155.13382500000006, -116.10012499999982], [159.21937499999999, -115.70702499999967], [160.0433249999998, -115.96907499999993], [163.13322499999998, -118.4599249999998], [163.236225, -118.92497499999983], [163.34782499999994, -119.28277499999993], [163.87997500000006, -119.8314749999998], [164.78977499999985, -120.62487499999968], [166.1287250000001, -121.43047499999966], [167.46767499999999, -121.63932499999994], [168.17152499999997, -121.41252499999986], [168.84097499999982, -120.98287499999998], [170.05117500000006, -119.79567499999995], [170.33442500000007, -119.36627499999979], [170.53182499999977, -119.16947499999999], [170.85802500000005, -119.0502249999998], [171.48457499999984, -118.96077499999969], [172.0768249999999, -118.97267499999984], [172.8750250000001, -119.0442749999999], [174.37707499999993, -119.51537499999993], [175.36412500000012, -119.93287499999994], [176.40267499999993, -120.48167499999991], [177.14082500000004, -121.01867499999983], [178.97757500000006, -122.33177499999996], [180.41097499999984, -123.31102499999993], [182.80562499999996, -123.71717499999981], [182.64257499999985, -128.22447499999967], [185.9212750000001, -129.0442249999998], [188.65927499999984, -130.01982499999974], [189.94677499999995, -130.55272499999973], [190.67632500000008, -130.92397499999998], [191.56897499999985, -130.60657499999985]]"
